,product_id,category,class,closure,color,dry_clean_only,embellishment,exposure,fit,gender,height,leg_style,length,material,neckline,occasion,pattern,print,rise,shape,sheer,sizing,strap,style,toe_style,trend,wash,width
3370,01E4VDH5C1BX7Q9SN37QRH6RMG,"short,bottom","casual short,denim",front zip with button,blue,no,,,fitted tailored,woman,,,long 10,"denim,cotton blend",,"weekend,day tonight",,,mid 89,,,regular,,"modern,casual",,clean,light blue,
3371,01E4VDHAD8Y64YMYQBJ70EXWC0,"dress,one piece","asymmetrical,wrap",wrap,black,yes,,,semifitted,woman,,,"short above the knee,sleeveless","elastane,viscose",plunge neck,"vacation,weekend,day tonight",,,,,,regular,elastic stretch,"casual,boho,modern",,,,
3372,01E4VDHXSD859E23G605S8CTXC,"top,button down",,buttoned front,black,yes,,,straight regular,woman,,,"short sleeve,short at waistline","polyester,acetate",collared,"day tonight,weekend",,,,,,regular,,"retro,casual",,,,
3373,01E4VDJ2N5ZEZY0RS384V8AZ5M,top,,tieback,black,yes,,,semifitted,woman,,,"sleeveless,short at waistline","linen blend,cotton blend",halter,"weekend,vacation,day tonight",,,,,,regular,,"modern,edgy",,,,
3374,01E4VDJ7MW7Y679H718D3GTCTQ,"bottom,pants, legging",trouser,none,black,yes,,,straight regular,woman,,straight,ankle,"cotton blend,linen blend",,"day tonight,night out,weekend",,,mid 89,,,regular,,"modern,glam",,,,
3375,01E4VDJH8GDA6AJQSEJTHX8HVF,"button down,top",,belted,"blue,white",yes,,,relaxed,woman,,,"long sleeve,long below hip",pure cotton,collared,"vacation,weekend",tiedye,,,,,regular,,"casual,modern",,,,
3376,01E4VDJP6G8Q13KETK5N1JMGWF,"tank,top",,,yellow,,,,relaxed,woman,,,"mid length at hip,sleeveless","cotton blend,linen blend",scoop neck,"weekend,vacation",,,,,,regular,,"boho,casual",,,,
3377,01E4VDJZZ3EZJ24E2EN5Y7V555,"pants, legging,bottom",trouser,"belt,zip fly with button","white,black",no,,,relaxed,woman,,straight,ankle,"viscose,elastane",,"weekend,day tonight",geometric,,high over 9,,,regular,,"casual,modern",,,,
3378,01E4VDK4SS3KDDSDEQK3E46519,"button down,top",,buttoned front,black,yes,,,oversized,woman,,,"long below hip,short sleeve","linen blend,cotton blend",collared,"day tonight,weekend",,,,,,regular,,"casual,modern,androgynous",,,,
3379,01E4VDKEKCVJ5CVWBM56R71NDM,"button down,crop top,top",,buttoned front,"light brown,white",yes,,,relaxed,woman,,,"cropped above waistline,short sleeve","synthetic,polyester",collared,"day tonight,weekend",,,,,,regular,,"casual,modern,edgy",,,,
3380,01E4VDKRCDD9NFSE9S7BMNWFMC,"pants, legging,bottom",trouser,tie,black,yes,,,semifitted,woman,,wide leg,ankle,"synthetic,polyester",,"weekend,night out",,,high over 9,,,regular,,"modern,edgy,glam",,,,
3381,01E4VDKXBB5WTWGYGQG95N5RXR,"handbag,accessory",clutch pouch,drawstring,pink,,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"modern,casual",,,,
3382,01E4VDMC0KDY3CYFFW7X51TDSR,top,,,orange,yes,,,fitted tailored,woman,,,"sleeveless,short at waistline","viscose,nylon",,"day tonight,weekend,vacation",,,,,,regular,,"modern,boho,casual",,,,
3383,01E4VDN96WDDYKXR5RX31M4JF5,"jacket,blazers, coats, jacket",shirt jacket,buttoned front,"light brown,white",no,,,relaxed,woman,,,"long sleeve,maxi at and below calf",pure cotton,,"day tonight,weekend",,,,,,regular,,"casual,modern",,,,
3384,01E4VDNE639YM27JF6AWG0MMPJ,"blazers, coats, jacket,coat",trench,"belted,buttoned front",pink,yes,,,relaxed,woman,,,"long sleeve,maxi at and below calf","polyester,synthetic",,"work,day tonight",,,,,,regular,,"modern,business casual",,,,
3385,01E4VDNJZ39KS611GDC7K17QSM,"one piece,jumpsuit",wrap,wrap,pink,yes,,,semifitted,woman,,,"maxi past calf and below,sleeve",acetate,"collared,vneck","weekend,day tonight",,,,,,regular,,"boho,modern,casual",,,,
3386,01E4VDNQVHTY61JK8H8AYD1XF0,top,,,green,yes,,,relaxed,woman,,,"short at waistline,sleeveless","polyester,acetate",asymmetrical,"weekend,vacation",,,,,,regular,,"modern,glam",,,,
3387,01E4VDNWPPZ14B3CHRCQFS2QPV,"dress,one piece","slit,Aline",,green,yes,beaded,,fitted tailored,woman,,,"short sleeve,short above the knee","acetate,synthetic",vneck,"vacation,day tonight,weekend",,,,,,regular,,"modern,glam",,,,
3388,01E4VDP6GDVXZ3BQWK8TF7DX22,"bottom,skirt","Aline,wrap",back zip,orange,,,,semifitted,woman,,,short,"synthetic,polyester",,"weekend,day tonight",,,,,,regular,,"classic,modern,casual",,,,
3389,01E4VDPBBXA6BAX9KTPFSZKS05,"handbag,accessory",clutch pouch,drawstring,green,,beaded,,,woman,,,,synthetic,,"weekend,vacation,day tonight",,,,,,,synthetic,"boho,casual,modern",,,,
3390,01E4VDPG8VSRXRAWYGAFJ7RA90,"pants, legging,bottom",trouser,zip fly with hook,light brown,yes,,,relaxed,woman,,straight,regular,"cotton blend,synthetic",,"weekend,vacation",,,mid 89,,,regular,,"boho,casual",,,,
3391,01E4VDPN219XX2WP18TWGVN9NW,"sweater,pullover",,,beige,yes,,,oversized,woman,,,"long sleeve,mid length at hip","wool blend,synthetic",crew neck,"weekend,day tonight",,,,,,regular,,"modern,casual",,,,
3392,01E4VDQ8P1M85VMCSSEP4ER48W,top,,,black,yes,,,fitted tailored,woman,,,"short at waistline,sleeveless","polyester,synthetic",strapless,"night out,weekend",,,,,,regular,,"edgy,modern,glam",,,,
3393,01E4VDQDJCFZCZF17J7HKDKCBW,"jacket,blazers, coats, jacket","cape, poncho, wrap",wrap,beige,yes,,,relaxed,woman,,,"long sleeve,short at waistline","silk blend,polyester",,"vacation,day tonight,weekend",,,,,,regular,,"modern,glam",,,,
3394,01E4VDQQB0S9N0S3MX6VHSKNB9,"accessory,handbag",shoulder bag,,"white,black",,,,,woman,,,,viscose,,"day tonight,weekend",animal,,,,,,synthetic,"modern,boho,casual",,,,
3395,01E4VDR16EEM5KE0SV24HQ6H1F,"button down,top",,buttoned front,"black,beige,green",yes,,,relaxed,woman,,,"long below hip,long sleeve",pure silk,collared,"work,day tonight",abstract,,,,,regular,,"modern,casual",,,,
3396,01E4VDR5ZKEHBCC7MFAW7EMJV0,"bottom,pants, legging",denim jean,zip fly with button,white,no,,,fitted tailored,woman,,slim,ankle,"cotton blend,denim",,"day tonight,vacation,weekend",,,high over 9,,,regular,,"casual,classic",,,white,
3397,01E4VDRAW9AG3PYYBSPZF0MV65,top,,,"black,white",yes,,,relaxed,woman,,,"short at waistline,long sleeve","viscose,elastane",crew neck,"weekend,day tonight",animal,,,,,regular,,"casual,modern,edgy",,,,
3398,01E4VDRFTX3N2WA0M0X950B3JY,"handbag,accessory",shoulder bag,,beige,,,,,woman,,,,"synthetic,cotton blend",,"work,weekend,day tonight",,,,,,,synthetic,"business casual,modern,casual",,,,
3399,01E4VDRMM4A7Y1KFCB3RE4KTTP,"button down,top",,buttoned front,black,yes,,,semifitted,woman,,,"mid length at hip,long sleeve","faux leather,polyester",collared,"weekend,day tonight,night out",,,,,,regular,,"edgy,modern,glam",,,,
3400,01E4VDRSGJMKC059VJPN5KA5Z6,"dress,one piece",Aline,buttoned front,black,,,,semifitted,woman,,,"mini mid thigh and above,sleeveless","faux leather,polyester",vneck,"night out,weekend",,,,,,regular,,"modern,edgy",,,,
3401,01E4VDRYBJCBK9T1ZXWAW3ET77,"button down,top",,buttoned front,black,yes,,,relaxed,woman,,,"mid length at hip,long sleeve","acetate,synthetic",collared,"day tonight,work",,,,,,regular,,"business casual,classic",,,,
3402,01E4VDS39132TG0MW38S85GGXA,"top,button down",,buttoned front,"white,orange",,,,relaxed,woman,,,"mid length at hip,short sleeve",pure cotton,collared,"weekend,vacation",animal,,,,semisheer,regular,,"retro,casual,androgynous",,,,
3403,01E4VDSHXW8GHBM7YYAGWFZWT4,"dress,one piece",Aline,"belt,buttoned front",blue,yes,,,semifitted,woman,,,"long sleeve,midi mid calf","cotton blend,elastane",collared,"weekend,day tonight",,,,,,regular,,"boho,casual,modern",,,,
3404,01E4VDSVNJ499Q9PMYFFE4GAJN,"one piece,dress",Aline,,"black,beige",no,,,relaxed,woman,,,"sleeveless,midi mid calf",polyester,plunge neck,"day tonight,weekend,vacation",animal,,,,,regular,,"modern,casual,boho",,,,
3405,01E4VDT5EWYVZV03490T90CP71,top,,,"white,black",no,,,fitted tailored,woman,,,"mid length at hip,long sleeve",polyester,boat neck,"weekend,day tonight,night out",animal,,,,,regular,,"modern,casual",,,,
3406,01E4VDTAAXEAK8V37N6NJW5377,"skirt,bottom","Aline,wrap",,black,,,,semifitted,woman,,,short,synthetic,,"night out,weekend",,,,,,regular,,"glam,modern",,,,
3407,01E4VDTF74DRT4MAH5JMQJDM97,"jacket,blazers, coats, jacket",bomber varsity,"zipper,buttoned front",black,,,,relaxed,woman,,,"cropped above waistline,long sleeve",synthetic,,"day tonight,weekend",,,,,,regular,,"modern,edgy,casual",,,,
3408,01E4VDTRZVX4CZ49VRXTRGDJPW,"handbag,accessory",clutch pouch,,black,,,,,woman,,,,synthetic,,"night out,weekend",,,,,,,synthetic,"modern,glam,edgy",,,,
3409,01E4VDTXW63FQQ0MGE1E7M0Y9W,"bottom,skirt",Aline,back zip,black,yes,,,semifitted,woman,,,short,"polyester,synthetic",,"night out,weekend",,,,,,regular,,"glam,edgy,modern",,,,
3410,01E4VDV2R9BY8G704GASBFRK97,"skirt,bottom","slit,Aline",back zip,orange,,,,fitted tailored,woman,,,short,cotton blend,,"weekend,vacation,day tonight",,,,,,regular,,"boho,casual,modern",,,,
3411,01E4VDV7TX83BGBCGMW8775RJT,"pants, legging,bottom",denim jean,zip fly with button,black,no,,,fitted tailored,woman,,skinny,ankle,"cotton blend,elastane",,"day tonight,weekend",,,mid 89,,,regular,,"classic,casual",,,,
3412,01E4VDVHGCMVCV25DS62EXQHVP,"wrap,top",,wrap,"orange,white",,,,semifitted,woman,,,"short at waistline,sleeveless",pure cotton,halter,"night out,vacation,weekend,day tonight",animal,,,,,regular,,"casual,modern,boho",,,,
3413,01E4VDVP858GK9J3JXRD0EVX2E,"bottom,pants, legging",trouser,"zip fly with button,belt","black,dark brown,yellow,beige",yes,,,relaxed,woman,,wide leg,regular,"wool blend,polyester",,"day tonight,work",plaid,,high over 9,,,regular,,"business casual,retro",,,,
3414,01E4VDVV4WS477R62P1RBRYZXC,"blazers, coats, jacket,blazer",double breasted,buttoned front,beige,yes,,,relaxed,woman,,,"long sleeve,cropped above waistline","polyester,viscose",,"night out,day tonight",,,,,,regular,,"edgy,modern",,,,
3415,01E4VDW519EBGAEH9HZHTTRBDY,"skirt,bottom",slip,back zip,orange,yes,,,relaxed,woman,,,midi mid calf,"acetate,polyester",,"vacation,weekend,day tonight",,,,,,regular,,"casual,boho,modern",,,,
3416,01E4VDW9TFWSF5DNM1WTTBYQGD,"handbag,accessory",clutch pouch,,green,,,,,woman,,,,"synthetic,satin charmeuse",,"day tonight,weekend,night out",,,,,,,,"glam,modern",,,,
3417,01E4VDWEPFXMDJMZ77R9JKRG58,"handbag,accessory","belt bags, fanny pack",zip up,pink,,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"modern,casual,androgynous",,,,
3418,01E4VDWXBVCMDZAH8CREQ9TT5V,"one piece,dress",Aline,,white,,beaded,,semifitted,woman,,,"long sleeve,midi mid calf","acetate,polyester",collared,"weekend,day tonight,vacation",,,,,,regular,,"modern,glam",,,,
3419,01E4VDX28W74QTGAQW0JW2EQ7H,"one piece,dress",Aline,,green,yes,,,relaxed,woman,,,"sleeveless,maxi past calf and below","acetate,polyester",vneck,"weekend,night out",,,,,,regular,adjustable,"modern,edgy",,,,
3420,01E4VDX7405JX86ZZ5Y22TAN7Q,"button down,top",,buttoned front,pink,yes,fringe,,relaxed,woman,,,"long sleeve,long below hip","acetate,polyester",collared,"weekend,day tonight",,,,,,regular,,"casual,modern,edgy",,,,
3421,01E4VDXC0A89WBG0GC1PXS5363,"bottom,skirt","Aline,slip",,green,,,,semifitted,woman,,,short,"polyester,acetate",,"day tonight,weekend,vacation",,,,,,regular,,"casual,modern",,,,
3422,01E4VDXGZ939FMXY2K2JHRTEA5,"one piece,dress",casual dress,buttoned front,white,,,,straight regular,woman,,,"mini mid thigh and above,sleeveless","polyester,faux leather",vneck,"day tonight,weekend",,,,,,regular,,"modern,classic,casual",,,,
3423,01E4VDXNV313XWGVQ8GCEWKN1W,"bottom,skirt",pencil,back zip,beige,,,,semifitted,woman,,,mini mid thigh and above,"polyester,faux leather",,day tonight,,,,,,regular,,"modern,classic",,,,
3424,01E4VDXZH1JSR1G8SC8W5CZV5V,"skirt,bottom",slit,none,beige,,,,semifitted,woman,,,midi mid calf,cotton blend,,"day tonight,vacation",,,,,,regular,,"casual,modern,boho",,,,
3425,01E4VDYE6KAS7HBPYYHZGKDTTV,"coat,blazers, coats, jacket",trench,"buttoned front,belted","beige,black,yellow,light brown",yes,,,relaxed,woman,,,"long sleeve,knee length","polyester,wool blend",,"day tonight,work",plaid,,,,,regular,,"modern,classic,business casual",,,,
3426,01E4VDYK3C42K9628ENV3KSKP0,"button down,top",,buttoned front,"black,white",yes,trim,,relaxed,woman,,,"cropped above waistline,short sleeve",polyester,collared,"day tonight,night out,weekend",,,,,,regular,,"modern,edgy",,,,
3427,01E5E3PA86QYQ3QWQ4HYJW0478,"boot,shoe",Chelsea,none,black,,,closed toe,,woman,"low,ankle",,,leather,,"weekend,day tonight",,,,block,,,,"androgynous,casual,classic",round toe,,,medium
3428,01E5E3SA543CQ3MPAE93K18M8S,"mule slide,shoe",mule,none,light brown,,,,,woman,flat,,,leather,,"day tonight,work",,,,,,,,"business casual,classic,casual,modern",pointed toe,,,medium
3429,01E5E3T2VNSYH413EFD30X37PQ,"shoe,flat",,none,"dark brown,light brown",,,closed toe,,woman,,,,pony hair,,"day tonight,work",animal,,,,,,,"business casual,casual,modern",pointed toe,,,medium
3430,01E5E3TREG649DN1VNP1Z8EQ4V,"mule slide,shoe",mule,none,light brown,,,,,woman,flat,,,shearling,,"day tonight,weekend",,,,,,,,"modern,casual",pointed toe,,,medium
3431,01E5E3VDA8NENJNRHX73QZMKXP,"shoe,mule slide",mule,none,dark brown,,,closed toe,,woman,flat,,,suede,,"work,day tonight",,,,,,,,"modern,casual,classic,business casual",pointed toe,,,medium
3432,01E5E3W2H77FZ262D03MR5AXHS,"sweater,cardigan",,button front,gray,yes,,,relaxed,woman,,,"long below hip,long sleeve",pure cashmere,vneck,"weekend,day tonight",,,,,,regular,,"classic,casual",,,,
3433,01E5E3WS39RATSZWWPV42QNCQ3,"pullover,sweater",,,"black,beige",,,,relaxed,woman,,,"mid length at hip,long sleeve",pure cashmere,crew neck,"day tonight,weekend",,,,,,regular,,"casual,classic",,,,
3434,01E5E3YK25RV7DFWARZT0KJEV2,"sweater,pullover",,,"white,black",no,,,relaxed,woman,,,"mid length at hip,long sleeve",pure cotton,crew neck,"weekend,work,day tonight",,,,,,regular,,"classic,casual",,,,
3435,01E5E40AW7F0539R20G0KSR8VP,"sweater,sweater coat",,open front,light brown,yes,,,oversized,woman,,,"long below hip,long sleeve","wool blend,synthetic",vneck,"work,day tonight",,,,,,regular,,"modern,classic,casual",,,,
3436,01E5E416PC1MR1Z9SWJR08529S,"tee,top",,,navy,,,,relaxed,woman,,,"short sleeve,mid length at hip",pure cotton,crew neck,"day tonight,weekend",,,,,,regular,,"classic,casual",,,,
3437,01E5ZA2N0X6W4HYKJB67CGR3M4,"sneaker athletic,shoe","high top,lace top","lace,zipper","gold,black,white",,,closed toe,,woman,,,,leather,,"weekend,day tonight",,,,,,,,"modern,casual,edgy,androgynous",round toe,,,medium
3438,01E5ZA38DBP8RS7B7MX8W3QHXV,"blazers, coats, jacket,jacket",pullover,zipper,beige,no,,,relaxed,woman,,,"long sleeve,cropped above waistline",polyester,,"workout,weekend",,,,,,regular,,"casual,athleisure",,,,
3439,01E5ZA3Q8W51BS02GRZE3JZV73,"accessory,handbag",cross body bag,zip up,"pink,green,white,blue,orange,yellow",,,,,woman,,,,leather,,"day tonight,weekend",,,,,,,leather,"casual,modern,classic",,,,
3440,01E5ZA74MTBVD9A3RP9M48SW5V,"one piece,dress",wrap,"wrap,belt",purple,yes,mesh,,relaxed,woman,,,"midi mid calf,short sleeve",pure silk,"vneck,surplice","day tonight,vacation",,,,,,regular,,"casual,classic",,,,
3441,01E5ZAG616939GWKSVH2499ABS,"sandal,shoe",flip flop,none,light brown,,,open toe,,woman,low,,,synthetic,,"vacation,weekend",,,,block,,,,"modern,classic,casual",round toe,,,medium
3442,01E5ZRKCEW25M5MJN3PAF16E3Q,"hooded,sweatshirt, hoodie,pullover",,,blue,no,,,relaxed,woman,,,"long sleeve,mid length at hip",pure cotton,high neck,weekend,,,,,,regular,,"classic,casual,athleisure",,,,
3443,01E5ZRKN29E0C8P111QST8YJGS,"bottom,pants, legging","denim jean,5 pocket pant non denim",zip fly with button,black,no,,,straight regular,woman,,straight,cropped,"denim,cotton blend",,"weekend,day tonight",,,mid 89,,,regular,,"edgy,casual",,clean,black,
3444,01E5ZRVGH33E3GMX7D2412WETP,"one piece,dress",wrap,wrap,white,no,ruffle,,semifitted,woman,,,"mini mid thigh and above,short sleeve",pure cotton,"surplice,vneck","vacation,day tonight",,,,,,regular,,"casual,romantic",,,,
3445,01E5ZRVNDDXB04QHK4FWXHE1S5,"pants, legging,bottom","denim jean,5 pocket pant non denim",zip fly with button,navy,no,,,relaxed,woman,,slim,ankle,"cotton blend,denim",,"day tonight,weekend",,,high over 9,,,regular,,"casual,classic",,distressed,dark blue,
3446,01E5ZRW3VZYETE6W78KRZXF9CD,"tee,top",,,"multi,yellow",no,,,relaxed,woman,,,"short sleeve,mid length at hip",pure cotton,crew neck,"weekend,vacation",tiedye,,,,,regular,,"boho,casual,modern",,,,
3447,01E5ZRWDR21EMKCTMV9J38YEV4,"bottom,pants, legging","denim jean,trouser,5 pocket pant non denim",zip fly with button,"blue,black",no,,,semifitted,woman,,"slim,boot cut",regular,"denim,cotton blend",,day tonight,,,low under 8,,,regular,,"casual,retro,boho",,clean,medium blue,
3448,01E5ZRXAX739A4AVECQKHPD8TR,"handbag,accessory",cross body bag,"magnetic,snap","white,yellow,blue,gold",,,,,woman,,,,,,"day tonight,weekend",color block,,,,,,,"classic,casual",,,,
3449,01E5ZRXMZH7S981PBVJJ17VYY2,"accessory,handbag",shoulder bag,"magnetic,snap",beige,,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"casual,modern",,,,
3450,01E5ZRYJ3DGR47P7BKRXV6358C,"shoe,sneaker athletic","dad sneaker platform,slip on",none,"black,beige,gray",,,closed toe,,woman,,,,leather,,"weekend,day tonight",animal,,,,,,,"modern,casual,classic,edgy",round toe,,,medium
3451,01E5ZRZAKJS27ZY5WD6YZDSMAY,"one piece,dress",,,black,yes,,,relaxed,woman,,,"midi mid calf,sleeveless",ramie,jewel,"vacation,day tonight,weekend",,,,,,regular,,"classic,casual,modern",,,,
3452,01E5ZRZYSXRRV9TWT6SQXXMKHQ,"dress,one piece",casual dress,side zip,purple,yes,,,relaxed,woman,,,"midi mid calf,sleeve","cotton blend,elastane",square neck,"day tonight,vacation",,,,,,regular,,"boho,casual",,,,
3453,01E5ZS19ZM23G3RFWJBZ7B1S01,"pants, legging,bottom","denim jean,5 pocket pant non denim",zip fly with button,blue,no,,,semifitted,woman,,boot cut,cropped,"cotton blend,denim",,"day tonight,weekend",,,high over 9,,,regular,,"classic,casual",,clean,medium blue,
3454,01E5ZS27HNC1XFHN7SYXR00R09,"accessory,handbag",cross body bag,zip up,"pink,black",,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"modern,classic,casual",,,,
3455,01E5ZS2PT4SVM4DV7NW602C0ZF,"one piece,dress",shift,back zip,"multi,green",yes,,,semifitted,woman,,,"mini mid thigh and above,long sleeve","viscose,elastane",jewel,"vacation,weekend",floral,,,,,regular,,"romantic,modern",,,,
3456,01E5ZS3KFJXNW8GPGE15HD15DA,"jacket,blazers, coats, jacket",parka puffer,zipper,"black,blue,beige",no,,,oversized,woman,,,"mid length at hip,long sleeve",nylon,,"day tonight,cold weather",,,,,,regular,,"modern,casual,edgy",,,,
3457,01E5ZS3R9JD696YWGK9NSG56E1,"handbag,accessory","cross body bag,designer",zip up,"black,burgundy",,,,,woman,,,,leather,,"day tonight,weekend",,,,,,,leather,"classic,modern,casual",,,,
3458,01E5ZS4TJJMFDPWEPGHK8MJZFP,"tank,top",,,yellow,yes,,,fitted tailored,woman,,,"long sleeve,mid length at hip","polyester,viscose",scoop neck,"day tonight,vacation,weekend",,,,,,regular,adjustable,"modern,casual",,,,
3459,01E5ZS4ZC3J9R4805NH7AD52MM,"bottom,pants, legging","denim jean,5 pocket pant non denim",zip fly with button,blue,no,,,relaxed,woman,,"boyfriend,slim",cropped,"denim,cotton blend",,"weekend,day tonight",,,mid 89,,,regular,,"casual,androgynous,classic",,clean,light blue,
3460,01E5ZS5QNDJDMDD8TSRPMM17G6,"bottom,pants, legging",trouser,zip fly with button,black,no,,,relaxed,woman,,baggy,ankle,"synthetic,viscose",,"work,day tonight",,,high over 9,,,regular,,"modern,androgynous,business casual",,,,
3461,01E5ZS5WJ6H81W1TD5P2ZSRR4Y,"pullover,sweater",,,"white,navy",,,,relaxed,woman,,,"mid length at hip,long sleeve","acrylic,synthetic",crew neck,"day tonight,work",stripe horizontal,,,,,regular,,"classic,casual",,,,
3462,01E5ZS61E5JP5H33QN903QPGQR,"camisole,top",,,black,yes,,,relaxed,woman,,,"mid length at hip,sleeveless",pure silk,vneck,"day tonight,night out,weekend",,,,,,regular,adjustable,"classic,casual,edgy,modern",,,,
3463,01E5ZS7JJCH0FGYYHQZF7SZV05,"skirt,bottom",Aline,button front,black,yes,,,straight regular,woman,,,knee length,polyester,,"weekend,day tonight",,,,,,regular,,"edgy,modern",,,,
3464,01E5ZS81X21XS5PSQ23FM3YNPW,"pants, legging,bottom","5 pocket pant non denim,denim jean",zip fly with button,blue,no,,,straight regular,woman,,straight,regular,"denim,cotton blend",,day tonight,,,mid 89,,,regular,,"classic,casual",,clean,dark blue,
3465,01E5ZS8G20W4BSTS2FFPZ0KGB4,"pump heel,shoe",ankle trap,ankle trap,"pink,black",,,closed toe,,woman,medium,,,leather,,"night out,weekend",,,,stiletto,,,,"modern,glam",pointed toe,,,medium
3466,01E5ZS8VZ4DPCBZEJ5X0K40S42,"shoe,sandal",slide,none,"white,multi,dark brown,gold,light brown,silver,black",,,open toe,,woman,flat,,,"leather,synthetic,suede",,"day tonight,weekend,vacation",animal,,,,,,,"casual,edgy,modern,boho,classic",round toe,,,medium
3467,01E5ZS9E7PN69MK7SHYVNNY212,"button down,top",,buttoned front,blue,no,,,relaxed,woman,,,"long sleeve,mid length at hip","pure cotton,denim",collared,"day tonight,weekend",,,,,,regular,,"casual,androgynous",,,light blue,
3468,01E5ZS9JWEMYAZ5YYSGYZPKJAV,"dress,one piece",casual dress,,"purple,multi",no,,,relaxed,woman,,,"sleeveless,midi mid calf",pure cotton,square neck,"day tonight,weekend,vacation",abstract,,,,,regular,adjustable,"boho,casual,modern",,,,
3469,01E5ZSA1C8Q9TG9KAW02QJCNQ1,"flat,shoe",espadrille,none,"dark brown,black,light brown",,,closed toe,,woman,,,,calf hair,,"weekend,vacation,day tonight",animal,,,,,,,"boho,modern,casual",round toe,,,medium
3470,01E5ZSBHHYM4HB5FMPJHTT8CAD,"top,button down",,buttoned front,"navy,green,white",no,embroidery,,relaxed,woman,,,"long sleeve,mid length at hip",pure cotton,collared,"weekend,day tonight",,,,,semisheer,regular,,"casual,classic,boho",,,,
3471,01E5ZSBPD4SME9FGT0ZMZWS1JR,"bottom,pants, legging",trouser,tie,"black,pink,white",yes,,,relaxed,woman,,slim,ankle,viscose,,"weekend,vacation",pinstripe,,high over 9,,,regular,,"classic,casual",,,,
3472,01E5ZSBVVP5HXZSTP60MFAJSW8,"pants, legging,bottom","denim jean,5 pocket pant non denim",zip fly with button,"white,multi",no,,,semifitted,woman,,"wide leg,slim",cropped,"pure cotton,denim",,"weekend,day tonight",abstract,,high over 9,,,regular,,"edgy,casual,modern",,,white,
3473,01E5ZSC05QWRGFC8X3D3PQPRM8,"bottom,pants, legging","legging,active",none,white,,mesh,,fitted tailored,woman,,skinny,ankle,"nylon,spandex",,workout,,,high over 9,,,regular,,"athleisure,casual",,,,
3474,01E5ZSF2D6D4RY4XJ9P2B4WTZR,"shoe,wedge","ankle trap,espadrille",ankle trap,beige,,,open toe,,woman,high,,,leather,,"day tonight,vacation",,,,wedge,,,,"boho,classic,casual",round toe,,,medium
3475,01E5ZSGDW5FVX6S7HN0KF3MBYV,"belt,accessory",logo,buckle,black,,,,,woman,,,,"gold,leather",,"day tonight,work",,,,monogram,,,,"classic,business casual",,,,
3476,01E5ZSJJ173J8BJN7H0MBQ59NC,"shoe,sneaker athletic","dad sneaker platform,low top",Velcro,"white,black",,,closed toe,,woman,,,,leather,,"weekend,day tonight",,,,,,,,"casual,modern",round toe,,,medium
3477,01E5ZSKS327RM8SMNY9AW8WCCJ,"sneaker athletic,shoe",espadrille,none,"multi,navy",,,closed toe,,woman,,,,leather,,"vacation,weekend",stripe horizontal,,,,,,,"casual,boho",round toe,,,medium
3478,01E5ZSPH2NWAKR1DX53E0X08KD,"top,button down",,buttoned front,white,no,,,relaxed,woman,,,"mid length at hip,long sleeve",pure cotton,collared,"day tonight,work",,,,,,regular,,"business casual,classic,androgynous",,,,
3479,01E5ZSPTV32NZQK6WZEGAP4V1W,"dress,one piece","Aline,casual dress",buttoned front,yellow,yes,ruffle,,relaxed,woman,,,"midi mid calf,short sleeve",pure silk,jewel,"weekend,vacation",,,,,,regular,,"boho,casual",,,,
3480,01E5ZSRJWYS8BMM04WS77J28JQ,"shoe,pump heel",,none,pink,,,closed toe,,woman,medium,,,leather,,night out,,,,block,,,,"romantic,classic",round toe,,,medium
3481,01E5ZSSJQNAZ1KW2GESD6S7WD6,"bottom,pants, legging","denim jean,5 pocket pant non denim",zip fly with button,blue,no,,,fitted tailored,woman,,skinny,ankle,"cotton blend,denim",,"weekend,day tonight",,,mid 89,,,regular,,"casual,classic",,raw hem,dark blue,
3482,01E5ZSV8TTZD5SWVT6N68QSNWY,"tee,top",,,"red,yellow,black",no,,,relaxed,woman,,,"mid length at hip,short sleeve",pure cotton,crew neck,weekend,graphic,,,,,regular,,"casual,classic",,,,
3483,01E5ZSVW5PV46KVVB52DBX1DFY,"one piece,dress","drop waist,Aline",side zip,orange,yes,,,semifitted,woman,,,"midi mid calf,sleeveless","linen blend,viscose",sweetheart,"weekend,vacation,day tonight",,,,,,regular,,"casual,retro,classic",,,,
3484,01E5ZSW155H58VVKEQ6ACQX01E,"sweater,pullover",,,"black,white",no,,,fitted tailored,woman,,,"mid length at hip,long sleeve","cotton blend,modal",mock neck,"weekend,day tonight",,,,,,regular,,"casual,modern,athleisure",,,,
3485,01E5ZSW5V39S0ZNP2VBY2203C7,"top,tee",,,green,no,,,relaxed,woman,,,"short sleeve,mid length at hip",pure cotton,scoop neck,weekend,,,,,,regular,,"classic,casual",,,,
3486,01E5ZSYAAFJQK37S50XYKVTHSP,"pump heel,shoe",,none,"red,navy,black",,,closed toe,,woman,medium,,,leather,,"work,day tonight",,,,block,,,,"business casual,classic",pointed toe,,,medium
3487,01E5ZSZH7VX08J8KXPP5EC3QAJ,"sweater,pullover",,,purple,no,,,relaxed,woman,,,"long sleeve,mid length at hip","synthetic,mohair",crew neck,"day tonight,weekend,work",,,,,,regular,,"classic,modern,casual",,,,
